_id,action,actor,actorEmail,actorRole,targetType,targetId,ipPrefix,userAgent,requestId,outcome,createdAt,__v,metadata.reason,metadata.attempts,metadata.lockedMinutes,metadata.family,metadata.fileName,metadata.folder,metadata.size,metadata.count,metadata.filtered,metadata.label,metadata.slug,metadata.status,metadata.revision,metadata.email,metadata.duplicatedFrom,metadata.jobSync,metadata.inserted,metadata.fetched,metadata.from,metadata.to,metadata.archived
6a61cc3ef61896cd231ed337,content.published,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,faculty,6a61cc3ef61896cd231ed330,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",52910744-7d4e-4814-95bf-3437d8735a3e,success,2026-07-23T08:09:34.351Z,0,,,,,,,,,,Faculty member,agewfasdg,published,,,,,,,,,
6a61ce17f61896cd231ed3a5,content.created,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,jobs,6a61ce17f61896cd231ed3a3,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",bcd11698-61f4-4f83-95e4-b55bad222777,success,2026-07-23T08:17:27.790Z,0,,,,,,,,,,Job listing,lhoiosdfohsdfshd,,,,,,,,,,
6a61ce17f61896cd231ed3aa,content.published,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,jobs,6a61ce17f61896cd231ed3a3,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",21167661-9dac-43dd-a189-fa24c4511c4b,success,2026-07-23T08:17:27.954Z,0,,,,,,,,,,Job listing,lhoiosdfohsdfshd,published,,,,,,,,,
6a61ce48f61896cd231ed3cf,content.created,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,alumni,6a61ce48f61896cd231ed3cd,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",61006c1f-7e07-49f2-907e-df982a5ddaf2,success,2026-07-23T08:18:16.840Z,0,,,,,,,,,,Alumni story,rhjrtefhhggsd,,,,,,,,,,
6a61ce48f61896cd231ed3d6,content.published,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,alumni,6a61ce48f61896cd231ed3cd,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",82bc6201-46b6-4e81-8ce2-ded4586bb325,success,2026-07-23T08:18:16.986Z,0,,,,,,,,,,Alumni story,rhjrtefhhggsd,published,,,,,,,,,
6a61ce61f61896cd231ed3ed,content.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,alumni,6a61ce48f61896cd231ed3cd,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",a71b511f-3596-4133-89af-ac49cc35fc34,success,2026-07-23T08:18:41.450Z,0,,,,,,,,,,Alumni story,rhjrtefhhggsd,,,,,,,,,,
6a61cef9f61896cd231ed43c,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,alumni,6a6061e97bfcf05ac32c3e52,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",6ee786ff-0b3f-481a-90e4-1497d70c28fa,success,2026-07-23T08:21:13.149Z,0,,,,,,,,,,Alumni story,syed-arif,,5,,,,,,,,
6a61cf0ef61896cd231ed460,content.unpublished,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,alumni,6a6061e97bfcf05ac32c3e52,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",64a7dcd4-1fd1-4941-b528-3d851353031f,success,2026-07-23T08:21:34.618Z,0,,,,,,,,,,Alumni story,syed-arif,,,,,,,,,,
6a61cf12f61896cd231ed468,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,alumni,6a6061e97bfcf05ac32c3e52,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",cc085c39-2f11-4ad3-a07b-99b1ac517f36,success,2026-07-23T08:21:38.756Z,0,,,,,,,,,,Alumni story,syed-arif,,6,,,,,,,,
6a61cf16f61896cd231ed46f,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",49ee4c8d-e2a8-4b41-a49f-26e6ca8da78a,success,2026-07-23T08:21:42.205Z,0,,,,,,,,,,,,,,,,,,,,,
6a61cf16f61896cd231ed474,content.published,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,alumni,6a6061e97bfcf05ac32c3e52,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",aac00a0d-8b61-4cca-a132-7218bc643838,success,2026-07-23T08:21:42.338Z,0,,,,,,,,,,Alumni story,syed-arif,published,,,,,,,,,
6a61cf33f61896cd231ed490,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,alumni,6a6061e97bfcf05ac32c3e52,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",8d84b593-77b5-43e9-8d1e-bcf2d986c557,success,2026-07-23T08:22:11.715Z,0,,,,,,,,,,Alumni story,syed-arif,,7,,,,,,,,
6a61de21ec4e707c56166dab,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",4622f50f-069f-4a8c-a8f9-0280dac27893,success,2026-07-23T09:25:53.443Z,0,,,,,,,,,,,,,,,,,,,,,
6a61df512a354602b324dcfd,content.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,jobs,6a61ce17f61896cd231ed3a3,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",9c17f2cb-977c-4f89-a68d-291301358f08,success,2026-07-23T09:30:57.137Z,0,,,,,,,,,,Job listing,lhoiosdfohsdfshd,,,,,,,,,,
6a61e01f2a354602b324dd3d,content.created,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,policies,6a61e01f2a354602b324dd3b,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",f25c78d9-2219-479b-ba06-a6f94add7032,success,2026-07-23T09:34:23.265Z,0,,,,,,,,,,Policy,hello-sir,,,,,,,,,,
6a61e03870c3218d7facbd93,content.created,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,policies,6a61e03770c3218d7facbd91,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",3f041ab7-6b8a-4881-bf4d-a38ea1b62f73,success,2026-07-23T09:34:48.114Z,0,,,,,,,,,,Policy,hello-sir-2,,,,,,,,,,
6a61e03c70c3218d7facbd9a,content.published,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,policies,6a61e03770c3218d7facbd91,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",7f302091-4501-44d7-a365-ad746af2e0c4,success,2026-07-23T09:34:52.025Z,0,,,,,,,,,,Policy,hello-sir-2,published,,,,,,,,,
6a61e03f70c3218d7facbda1,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",fa84e7ae-5b01-428c-a0e5-b81a31edefb3,success,2026-07-23T09:34:55.415Z,0,,,,,,,,,,,,,,,,,,,,,
6a61e06970c3218d7facbdc2,content.created,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,blogs,6a61e06970c3218d7facbdc0,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",84571bbb-da8e-4e42-ae71-4b65a9a8f8d8,success,2026-07-23T09:35:37.872Z,0,,,,,,,,,,Blog post,kjnfkjnjnljsdnfosd,,,,,,,,,,
6a61e06a70c3218d7facbdc9,content.published,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,blogs,6a61e06970c3218d7facbdc0,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",55bf6675-91ce-425a-b224-2b19da233411,success,2026-07-23T09:35:38.112Z,0,,,,,,,,,,Blog post,kjnfkjnjnljsdnfosd,published,,,,,,,,,
6a61e07c70c3218d7facbddd,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,blogs,6a61e06970c3218d7facbdc0,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",4a22ced3-a96f-4a77-a82f-1b0bd2394b5d,success,2026-07-23T09:35:56.814Z,0,,,,,,,,,,Blog post,kjnfkjnjnljsdnfosd,,2,,,,,,,,
6a61e0b570c3218d7facbe05,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",3cb71076-8091-4c27-845c-4b305addb01d,success,2026-07-23T09:36:53.845Z,0,,,,,,,,,,,,,,,,,,,,,
6a61e0b670c3218d7facbe0a,auth.token.reuse-detected,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",78d93d97-3bd6-4121-9ac2-935410796c78,failure,2026-07-23T09:36:54.330Z,0,,,,df716a49-e528-4d5e-a2f9-95255a20ba01,,,,,,,,,,,,,,,,,
6a61e0b670c3218d7facbe0f,auth.token.reuse-detected,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",8603dd67-c250-4edc-9192-06af7c799264,failure,2026-07-23T09:36:54.572Z,0,,,,df716a49-e528-4d5e-a2f9-95255a20ba01,,,,,,,,,,,,,,,,,
6a61e7e08b72966642c0b93e,auth.login.success,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",5f2450ab-5940-4d18-b5a4-0d233e6cdfeb,success,2026-07-23T10:07:28.215Z,0,,,,,,,,,,,,,,,,,,,,,
6a61ebb073ca6f3a1babed36,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",2bc53cda-a6cb-4dde-8d43-61f6bfeb06dc,success,2026-07-23T10:23:44.894Z,0,,,,,,,,,,,,,,,,,,,,,
6a61ec9473ca6f3a1babeda8,content.created,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a61ec9473ca6f3a1babeda6,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",d2f1b644-863a-4634-8e2a-7d072274694a,success,2026-07-23T10:27:32.744Z,0,,,,,,,,,,Program,agentic-ai,,,,,,,,,,
6a61ec9473ca6f3a1babedaf,content.published,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a61ec9473ca6f3a1babeda6,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",5ce56175-1bae-4f12-8f63-45884f0062e9,success,2026-07-23T10:27:32.928Z,0,,,,,,,,,,Program,agentic-ai,published,,,,,,,,,
6a61ecc273ca6f3a1babedd2,content.unpublished,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a61ec9473ca6f3a1babeda6,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",663b7de5-4aff-4268-80ba-d07b9f50442f,success,2026-07-23T10:28:18.566Z,0,,,,,,,,,,Program,agentic-ai,,,,,,,,,,
6a61f66d332bfcc9217cb2d1,auth.login.success,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",f156f190-ccad-4506-aee3-0902043aebaa,success,2026-07-23T11:09:33.763Z,0,,,,,,,,,,,,,,,,,,,,,
6a61f6722d46ce7852f2043f,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",972161ef-2395-4bc1-895d-b6963265a3ff,success,2026-07-23T11:09:38.058Z,0,,,,,,,,,,,,,,,,,,,,,
6a61f8342d46ce7852f20658,lead.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,lead,6a61f8212d46ce7852f2061d,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",7af665d5-58ae-40e4-93d3-50880174fb00,success,2026-07-23T11:17:08.903Z,0,,,,,,,,,,,,,,vishalkumar.techx@gmail.com,,,,,,,
6a61f8392d46ce7852f2065f,lead.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,lead,6a61ebaa73ca6f3a1babed2f,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",622a03cf-b853-47fc-b586-ee9555f292fc,success,2026-07-23T11:17:13.317Z,0,,,,,,,,,,,,,,vishalkumar.techx@gmail.com,,,,,,,
6a61f83b2d46ce7852f20666,lead.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,lead,6a61a2e5cbd14cd9faf965f1,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",6e5b5327-b883-49a5-a523-8a9e9467cc28,success,2026-07-23T11:17:15.928Z,0,,,,,,,,,,,,,,vishalkumar.techx@gmail.com,,,,,,,
6a61f83e2d46ce7852f2066d,lead.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,lead,6a61a2a3cbd14cd9faf96553,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",cb7fda37-4841-48d8-bc81-911785d36924,success,2026-07-23T11:17:18.330Z,0,,,,,,,,,,,,,,vishalkumar.techx@gmail.com,,,,,,,
6a61f9142d46ce7852f206f4,content.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,policies,6a61e03770c3218d7facbd91,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",b2c2d963-04d9-49e8-b63e-063e423e4223,success,2026-07-23T11:20:52.538Z,0,,,,,,,,,,Policy,hello-sir-2,,,,,,,,,,
6a61f9192d46ce7852f206fe,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",fd1109bb-f906-4947-807b-23bbdf0c5b43,success,2026-07-23T11:20:57.337Z,0,,,,,,,,,,,,,,,,,,,,,
6a61f9242d46ce7852f20714,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",d2f50872-ec42-42dd-b4d4-7739c6a2dda8,success,2026-07-23T11:21:08.466Z,0,,,,,,,,,,,,,,,,,,,,,
6a61f92b2d46ce7852f2071c,content.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,policies,6a61e01f2a354602b324dd3b,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",2f338cbf-e718-43aa-8cc2-434acfac74ed,success,2026-07-23T11:21:15.674Z,0,,,,,,,,,,Policy,hello-sir,,,,,,,,,,
6a61f9322d46ce7852f20724,content.deleted,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,policies,6a60b98b15e69b906a7d3352,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",79b738b6-f321-45e6-aabd-bab8af7d98d7,success,2026-07-23T11:21:22.790Z,0,,,,,,,,,,Policy,jdfjjsod,,,,,,,,,,
6a61ff0d2d46ce7852f20832,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",4f5fbe4f-b1bb-44a0-9ee1-4701625b66f0,success,2026-07-23T11:46:21.069Z,0,,,,,,,,,,,,,,,,,,,,,
6a61ff0d2d46ce7852f20838,content.created,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a61ff0d2d46ce7852f20836,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",b1767ef3-c54d-462f-a6f3-6e179b1f52a9,success,2026-07-23T11:46:21.249Z,0,,,,,,,,,,Program,careerveda,,,,,,,,,,
6a61ff112d46ce7852f20842,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a61ff0d2d46ce7852f20836,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",9622ce30-d1e7-40c3-a2b8-0a70ed3dc629,success,2026-07-23T11:46:25.084Z,0,,,,,,,,,,Program,careerveda,,2,,,,,,,,
6a62004af4dc9babe07b956b,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",4dadc774-95bf-4f9a-bd25-2fd6a0067fd8,success,2026-07-23T11:51:38.127Z,0,,,,,,,,,,,,,,,,,,,,,
6a620062f4dc9babe07b9577,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a61ff0d2d46ce7852f20836,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",0d9d2e56-1afe-4bc5-9eab-0203c44db90a,success,2026-07-23T11:52:02.105Z,0,,,,,,,,,,Program,careerveda,,3,,,,,,,,
6a62015af4dc9babe07b95b9,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",bd7cfd68-e013-4b6e-80e4-b9486361ee61,success,2026-07-23T11:56:10.627Z,0,,,,,,,,,,,,,,,,,,,,,
6a6207c4e23806237e2e8628,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",5b0981d0-af6e-4139-901d-ef011589b78b,success,2026-07-23T12:23:32.469Z,0,,,,,,,,,,,,,,,,,,,,,
6a620daee23806237e2e87b5,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",ab3489a6-77fe-42a5-bcf3-183d2fecb285,success,2026-07-23T12:48:46.380Z,0,,,,,,,,,,,,,,,,,,,,,
6a620e1de23806237e2e881b,content.created,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a620e1de23806237e2e8819,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",f028db3e-5ba8-4c20-80d1-933321b94c37,success,2026-07-23T12:50:37.726Z,0,,,,,,,,,,Program,helllo-world,,,,,,,,,,
6a620e4de23806237e2e883c,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a620e1de23806237e2e8819,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",c856bf8b-cc40-4a53-8206-7572b87450e9,success,2026-07-23T12:51:25.455Z,0,,,,,,,,,,Program,helllo-world,,2,,,,,,,,
6a620e4fe23806237e2e8841,content.published,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,programs,6a620e1de23806237e2e8819,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",ec6b7e7b-a1e8-4e24-b602-9bded119cffb,success,2026-07-23T12:51:27.908Z,0,,,,,,,,,,Program,helllo-world,published,,,,,,,,,
6a620e76e23806237e2e886c,content.created,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,faculty,6a620e76e23806237e2e886a,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",35e04ea4-a520-4dfc-8840-f8bd4b784089,success,2026-07-23T12:52:06.557Z,0,,,,,,,,,,Faculty member,jhfnjsadnkfksdaf,,,,,,,,,,
6a620e79e23806237e2e8873,content.published,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,faculty,6a620e76e23806237e2e886a,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",9f92298e-ecb1-4d24-9556-7ad5bb1720a4,success,2026-07-23T12:52:09.380Z,0,,,,,,,,,,Faculty member,jhfnjsadnkfksdaf,published,,,,,,,,,
6a620e87e23806237e2e888a,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,faculty,6a620e76e23806237e2e886a,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",f92b6de2-78b2-4d09-bb29-f500e1f5a915,success,2026-07-23T12:52:23.490Z,0,,,,,,,,,,Faculty member,jhfnjsadnkfksdaf,,2,,,,,,,,
6a620e9ae23806237e2e889a,content.updated,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,faculty,6a620e76e23806237e2e886a,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",7f5a9451-7ec9-465f-9f18-12c353fe2d34,success,2026-07-23T12:52:42.551Z,0,,,,,,,,,,Faculty member,jhfnjsadnkfksdaf,,3,,,,,,,,
6a62faef1fc99844a3f3d9b5,auth.login.success,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",5adfa301-8c54-4531-9583-0fb61323387a,success,2026-07-24T05:41:03.010Z,0,,,,,,,,,,,,,,,,,,,,,
6a6305b57899a888a22b58e9,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",6ed92f14-2af3-4302-a516-a1713e0861a8,success,2026-07-24T06:27:01.839Z,0,,,,,,,,,,,,,,,,,,,,,
6a6305b87899a888a22b5924,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",a321ea28-657c-4c45-9246-351ca3656320,success,2026-07-24T06:27:04.564Z,0,,,,,,,,,,,,,,,,,,,,,
6a6305bb7899a888a22b595f,auth.token.refreshed,6a60a17c20a2dec57e15dec5,admin@careerveda.com,super-admin,,,127.0.x.x,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Safari/537.36",218d134f-497a-4aa6-908b-d89e411663dc,success,2026-07-24T06:27:07.995Z,0,,,,,,,,,,,,,,,,,,,,,
