_id,title,company,location,workMode,employmentType,experienceLevel,description,skills[0],skills[1],skills[2],salaryRange,applicationUrl,applicationEmail,source,postedDate,deadline,slug,status,publishedAt,scheduledAt,featured,displayOrder,deletedAt,deletedBy,createdBy,updatedBy,revision,companyLogo.media,companyLogo.url,companyLogo.fileId,companyLogo.thumbnailUrl,companyLogo.alt,companyLogo.caption,companyLogo.width,companyLogo.height,seo.title,seo.description,seo.ogImage,seo.canonicalUrl,seo.noIndex,createdAt,updatedAt,__v,dedupeKey,rejectedReason,sourceJobId,fetchedAt
6a632de31086448c954a5153,Data Analyst,Leading Client,"Hyderabad, Telangana",,Full-time,,"Job Description Role Overview: We are looking for an experienced Data Business Analyst with strong exposure to Snowflake and Databricks who can work closely with business stakeholders and analytics teams.Job Title: Data Business Analyst Key Skills & Experience: 5 years of experience as a Business Analyst / Data Business Analyst Strong hands-on experience with Snowflake and Databricks Advanced SQL skills for data analysis and validation Experience with data pipelines, ETL processes , and data qu…",,,,,https://www.adzuna.in/details/5726293535?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-05-12T05:45:42.000Z,,data-analyst-16,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:27.552Z,2026-07-24T09:18:27.552Z,0,data analyst|leading client|hyderabad telangana,,5726293535,2026-07-24T09:18:27.550Z
6a632de41086448c954a5166,Data Analyst,InTouch CX,"Hyderabad, Telangana",,,,"About the Job We are looking for a Data Analyst who is a self-starter with the ability to work in a fast-paced, performance driven environment. The incumbent will be responsible for the analysis and reporting of operational related data in an on-going effort to increase visibility for program performance. As Data Analyst, You Will… Collect, analyze, evaluate and report data in order to increase visibility into performance for all lines of business within 24-7 Intouch Complete projects and ad-ho…",,,,,https://www.adzuna.in/details/5586444744?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-01-16T00:31:50.000Z,,data-analyst-17,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:28.135Z,2026-07-24T09:18:28.135Z,0,data analyst|intouch cx|hyderabad telangana,,5586444744,2026-07-24T09:18:28.132Z
6a632de41086448c954a517a,Data Analyst,Careernet,India,,Full-time,,"Job Description Key Skills: Data Analyst, Data Analysis, Python, Product Owner, SQL Roles and Responsibilities: Analyze and interpret complex datasets related to marketing performance and customer engagement. Collaborate with Product Owners to understand business objectives and translate them into data-driven insights. Use Python and ANSI-SQL for data extraction, manipulation, and advanced analysis. Merge data from multiple source systems while ensuring data accuracy and consistency. Clean, tra…",,,,,https://www.adzuna.in/details/5690242267?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-04-05T03:36:04.000Z,,data-analyst-18,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:28.739Z,2026-07-24T09:18:28.739Z,0,data analyst|careernet|india,,5690242267,2026-07-24T09:18:28.737Z
6a632de51086448c954a518f,Data analyst,RECEX,"Kolkata, West Bengal",,Full-time,,"Job Description: Job Title: Data Analyst Job Description: We are looking for a skilled Data Analyst to collect, analyze, and interpret large datasets to help drive business decisions. The ideal candidate will have strong analytical skills, attention to detail, and experience with data visualization tools. Key Responsibilities: Analyze data to identify trends and insights. Create dashboards and reports for internal stakeholders. Collaborate with teams to understand data needs. Ensure data accura…",,,,,https://www.adzuna.in/details/5728436260?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-05-14T02:27:02.000Z,,data-analyst-19,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:29.375Z,2026-07-24T09:18:29.375Z,0,data analyst|recex|kolkata west bengal,,5728436260,2026-07-24T09:18:29.373Z
6a632de61086448c954a51a5,Data Analyst,Fatakpay,India,,Full-time,,"Job Title : Data Analyst-Fintech Job Description : We are seeking a highly motivated and detail-oriented Data Analyst with 2 to 4 years of work experience to join our team. The ideal candidate will have a strong analytical mindset, excellent problem-solving skills, and a passion for transforming data into actionable insights. In this role, you will play a pivotal role in gathering, analyzing, and interpreting data to support informed decision-making and drive business growth. Key Responsibiliti…",,,,"₹8,00,000 – ₹15,00,000",https://www.adzuna.in/details/4966721625?utm_medium=api&utm_source=9a0b3cea,,adzuna,2024-12-07T13:03:54.000Z,,data-analyst-20,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:30.012Z,2026-07-24T09:18:30.012Z,0,data analyst|fatakpay|india,,4966721625,2026-07-24T09:18:30.010Z
6a632de61086448c954a51c0,Data analyst,Cars24,"Pune, Maharashtra",,,,"Job Description: We are seeking a talented and motivated Data Analyst to join our team. The ideal candidate will have a passion for data, a strong analytical mindset, and the ability to derive insights that drive business decisions. As a Data Analyst, you will be responsible for collecting, analyzing, and interpreting large datasets to provide actionable insights to various stakeholders across the organization. Key Responsibilities: Data Collection and Cleaning: Collect and clean data from vari…",,,,,https://www.adzuna.in/details/5784727356?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-07-02T07:16:47.000Z,,data-analyst-21,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:30.692Z,2026-07-24T09:18:30.692Z,0,data analyst|cars24|pune maharashtra,,5784727356,2026-07-24T09:18:30.689Z
6a632de71086448c954a51da,DATA ANALYST,Connect Pro Srl,"Ajmer, Rajasthan",,Full-time,,"Posizione - Data Analyst Lavora con noi Data Analyst Id Richiesta: 1002 Sede: Milano Data Analyst È responsabile della raccolta, analisi e interpretazione dei dati aziendali per guidare decisioni strategiche e migliorare le performance. Ha il compito di trasformare dati complessi in insight utili per il business, collaborando con diversi dipartimenti per ottimizzare le attività aziendali. Responsabilità Principali Raccolta e analisi dei dati da diverse fonti aziendali. Creazione di report e das…",,,,,https://www.adzuna.in/details/5812180318?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-07-23T15:54:18.000Z,,data-analyst-22,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:31.387Z,2026-07-24T09:18:31.387Z,0,data analyst|connect pro srl|ajmer rajasthan,,5812180318,2026-07-24T09:18:31.385Z
6a632de71086448c954a51df,MIS Executive,Anand Rathi Share and Stock Brokers Ltd,"Mumbai, Maharashtra",,,,Anand Rathi Shares and Stockbrokers is Hiring for MIS Executive. Job Description: - • Possess a strong understanding of the current regulatory environment and financial / securities market rules and regulations • One point of contact at HO Level for Operations & Business MIS Support for different Business • Handling teams and help them to prepare MIS and Submit to respective Business • Creating required MIS to the management for the business understanding • Scheduling and creating a review fram…,,,,,https://www.adzuna.in/land/ad/5786785538?se=mLxDnUCH8RGlu8FcJJTwKw&utm_medium=api&utm_source=9a0b3cea&v=23F71771CC346D60FE31D3C2AA1ECEDCF225C7FD,,adzuna,2026-07-03T17:37:15.000Z,,mis-executive,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:31.449Z,2026-07-24T09:18:31.449Z,0,mis executive|anand rathi share and stock brokers ltd|mumbai maharashtra,,5786785538,2026-07-24T09:18:31.447Z
6a632de71086448c954a51e3,Product Engineer,Tata Consultancy Services,"Noida, Ghaziabad",,,,"Greetings from TCS Role: Senior Product / Integration Engineer - Digital Banking Experience required: 3 to 10 years Location:- Noida, Yamuna Park Role descriptions / Expectations from the Role: Low level design & Development – new / incremental for Banking Products of TCS BaNCS (Core Banking , Payments , Loan Origination etc) Integration of TCS BaNCS systems into customers IT landscape by designing and developing interfaces using data streaming , event architecture , APIs , file etc Troubleshoo…",,,,,https://www.adzuna.in/land/ad/5801531630?se=mLxDnUCH8RGlu8FcJJTwKw&utm_medium=api&utm_source=9a0b3cea&v=43701C3E42203698048BE0D5DB73DE99143BE1CF,,adzuna,2026-07-16T02:03:17.000Z,,product-engineer,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:31.516Z,2026-07-24T09:18:31.516Z,0,product engineer|tata consultancy services|noida ghaziabad,,5801531630,2026-07-24T09:18:31.515Z
6a632de71086448c954a51e8,Test Engineer,AQM Technologies,"Mumbai, Maharashtra",,,,"Job Description : Manual Tester – Health Claims (TCS BaNCS) Location: Mumbai Experience: 2–3 Years Joining Preference: Immediate Joiners Preferred  About the Role We are seeking a Manual Tester with domain expertise in Health Claims processing and hands-on experience with TCS BaNCS. The candidate will play a key role in validating claim workflows, ensuring compliance, and maintaining system quality.  Key Responsibilities Perform end-to-end testing of health insurance claims modules within TCS B…",,,,,https://www.adzuna.in/land/ad/5798139392?se=mLxDnUCH8RGlu8FcJJTwKw&utm_medium=api&utm_source=9a0b3cea&v=E8D6A8C6D93F5585CFAD7E58346BFC9512033E54,,adzuna,2026-07-13T01:59:14.000Z,,test-engineer,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:31.584Z,2026-07-24T09:18:31.584Z,0,test engineer|aqm technologies|mumbai maharashtra,,5798139392,2026-07-24T09:18:31.582Z
6a632de71086448c954a51eb,Engagement Lead,Saras Analytics,"Hyderabad, Telangana",,,,"The Role: As an Engagement Lead , you will play a crucial role in managing client relationships, leading project teams, and ensuring the successful delivery of consulting engagements. You will work closely with clients to understand their needs, develop actionable solutions, and drive value through innovative approaches. This role offers an opportunity to grow into an Engagement Manager position, with a focus on leadership, problem-solving, and business development. Key Responsibilities 1.Proje…",,,,,https://www.adzuna.in/land/ad/5797879568?se=mLxDnUCH8RGlu8FcJJTwKw&utm_medium=api&utm_source=9a0b3cea&v=EEFF7152CA840158DA6FC40F0C0E4395DC32D92F,,adzuna,2026-07-12T15:44:32.000Z,,engagement-lead,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:31.652Z,2026-07-24T09:18:31.652Z,0,engagement lead|saras analytics|hyderabad telangana,,5797879568,2026-07-24T09:18:31.650Z
6a632de71086448c954a51ee,Technical Executive Assistant,The Chopras,"Delhi, India",,,,"Role Overview The Technical Assistant to the Chairman will work closely with the Chairman and technical teams to support technology project coordination, documentation, follow-up, status reporting, meeting intelligence, task tracking and AI-assisted productivity. This is not a pure secretarial role and not a developer role. It is a hybrid role combining: ● Technical understanding ● Project coordination ● Executive assistance ● Structured documentation ● Follow-up discipline ● AI tool usage ● Ma…",,,,,https://www.adzuna.in/land/ad/5812352805?se=mLxDnUCH8RGlu8FcJJTwKw&utm_medium=api&utm_source=9a0b3cea&v=4A37AD7DACBC53EF2CFFBB1218BF3CD5C05E955A,,adzuna,2026-07-23T18:56:59.000Z,,technical-executive-assistant,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:31.713Z,2026-07-24T09:18:31.713Z,0,technical executive assistant|the chopras|delhi india,,5812352805,2026-07-24T09:18:31.711Z
6a632de71086448c954a51f1,Business Analyst,TestHiring,"Teori, Jodhpur",,Full-time,,"Business Analyst to join our software development team. The candidate will work closely with clients, stakeholders, and technical teams to gather requirements, analyze business needs, and help deliver effective software solutions. Requirements 3 years of experience as a Business Analyst or similar role. Strong analytical, communication, and problem-solving skills. Knowledge of SDLC, Agile methodologies, and business analysis techniques. Proficiency in MS Excel, PowerPoint, and documentation too…",,,,"₹40,000 – ₹60,000",https://www.adzuna.in/details/5812267330?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-07-23T16:41:15.000Z,,business-analyst,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:31.791Z,2026-07-24T09:18:31.791Z,0,business analyst|testhiring|teori jodhpur,,5812267330,2026-07-24T09:18:31.789Z
6a632de71086448c954a51f5,Business Analyst,Nexivo Consulting,"Aperl, Hyderabad",,Full-time,,"Job Title: Business Analyst (BFSI) Experience: 3–4 Years Preferred: Experience with Zoho Applications Location: Gachibowli, Hyderabad Job Summary We are looking for an experienced Business Analyst (BFSI) with a strong background in the Banking, Financial Services, and Insurance (BFSI) domain. The ideal candidate should have hands-on experience in Mutual Funds, Loans, Banking, or Financial Services , along with excellent business analysis and stakeholder management skills. The candidate will be …",,,,,https://www.adzuna.in/details/5802608212?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-07-16T14:39:19.000Z,,business-analyst-2,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:31.889Z,2026-07-24T09:18:31.889Z,0,business analyst|nexivo consulting|aperl hyderabad,,5802608212,2026-07-24T09:18:31.888Z
6a632de81086448c954a51fa,Business Analyst,AVIGNAAI PRIVATE LIMITED,"Baner, Pune",,Full-time,,"Dear Candidate, Hope you are doing well. I'm thrilled to connect with you today and share an exciting opportunity at Avigna.AI for the role of Business Analyst . Avigna.AI is not just a workplace; it's a dynamic hub of innovation and collaboration, and we're seeking talented individuals to join our team. Please find below the job description : Requirement: Business Analyst, Avigna, Pune LinkedIn link : Avigna.AI Job Location: Pune, Baner. Work from Office, Monday to Friday, 9:30 AM to 6:30 PM. …",,,,,https://www.adzuna.in/details/5796256176?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-07-11T04:40:29.000Z,,business-analyst-3,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:32.013Z,2026-07-24T09:18:32.013Z,0,business analyst|avignaai private limited|baner pune,,5796256176,2026-07-24T09:18:32.011Z
6a632de81086448c954a5200,Business Analyst,SuperProcure,"Ahmedabad, Gujarat",,Full-time,,"Job Summary SuperProcure is looking for Business Analyst with organizational, management and problem solving skills. We are seeking a high level of motivation, a self- starter attitude, and the ability to work with minimal direction and supervision. The ideal candidate will be helping to drive day to day business requirements for various clients. Responsibilities Provide support in project management & successful implementation across clients. Join SP customer interaction call to understand, di…",,,,"₹6,00,000 – ₹8,00,000",https://www.adzuna.in/details/5748838813?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-06-02T11:06:10.000Z,,business-analyst-4,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:32.165Z,2026-07-24T09:18:32.165Z,0,business analyst|superprocure|ahmedabad gujarat,,5748838813,2026-07-24T09:18:32.164Z
6a632de81086448c954a5207,Business Analyst,Weekday AI,India,,Full-time,,"This role is for one of Weekday’s clients Salary range: Rs 2500000 - Rs 2800000 (ie INR 25-28 LPA) Min Experience: 8 years Location: Banglaore, Hybrid (2–3 days per week from office) JobType: full-time We are seeking an experienced Business Analyst with strong expertise in the US Healthcare and/or Health Insurance domain for a full-time opportunity based in Bangalore. Requirements Key Responsibilities  Collaborate with business stakeholders to gather, analyze, and document business requirement…",,,,,https://www.adzuna.in/details/5793828192?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-07-09T12:17:21.000Z,,business-analyst-5,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:32.354Z,2026-07-24T09:18:32.354Z,0,business analyst|weekday ai|india,,5793828192,2026-07-24T09:18:32.352Z
6a632de81086448c954a5211,Business Analyst,Fulcrum Digital,"Warje, Pune",,Full-time,,"Who are we Fulcrum Digital is an agile and next-generation digital accelerating company providing digital transformation and technology services right from ideation to implementation. These services have applicability across a variety of industries, including banking & financial services, insurance, retail, higher education, food, healthcare, and manufacturing. We are seeking an experienced Business Analyst with 6-8 years of relevant experience in the Property and Casualty (P&C) insurance domai…",,,,,https://www.adzuna.in/details/5747946842?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-06-01T22:43:38.000Z,,business-analyst-6,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:32.578Z,2026-07-24T09:18:32.578Z,0,business analyst|fulcrum digital|warje pune,,5747946842,2026-07-24T09:18:32.572Z
6a632de81086448c954a521c,Business Analyst,NEC Software Solutions,"Mumbai, Maharashtra",,,,"Job Description Job Role: Business Analyst Key Accountabilities: Primarily focussed on Systems Analysis and preparation of functional specifications / User Stories, the Business Analyst will also be responsible for contributing to System Testing and providing analysis and support throughout the full development lifecycle Role & Responsibilities •To act as the primary contact and source of knowledge for the offshore development and test teams for all matters relating to the business functionalit…",,,,,https://www.adzuna.in/details/5811132651?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-07-23T01:03:09.000Z,,business-analyst-7,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:32.842Z,2026-07-24T09:18:32.842Z,0,business analyst|nec software solutions|mumbai maharashtra,,5811132651,2026-07-24T09:18:32.840Z
6a632de91086448c954a5226,Business Analyst -,Trigent Software Private Limited,India,,,,"The Senior Business Analyst will work within the Cybersecurity Operations and Intelligence team to drive delivery of a Target Operating Model (TOM), support the strategic direction of Cyber Operations and analyse, estimate, design, document, test, implement new system development and to assist in delivery of system enhancements. Mandatory Skills Domain & Tech Core: Extensive business analysis experience in Banking/BFSI paired with hands-on exposure to Cybersecurity Operations, SOC, or Threat In…",,,,"₹25,00,000",https://www.adzuna.in/details/5801459884?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-07-15T23:26:20.000Z,,business-analyst-8,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:33.122Z,2026-07-24T09:18:33.122Z,0,business analyst|trigent software private limited|india,,5801459884,2026-07-24T09:18:33.120Z
6a632de91086448c954a5231,Business Analyst,Sisco Jobs,"Ttti Taramani, Chennai",,Full-time,,"Job Description We are Sisco Jobs, a recruitment consultancy based in Trichy, Tamil Nadu. We are hiring on behalf of our client for the position of Business Analyst in Chennai. Our client is a reputed organization in the Banking & Financial Services sector seeking skilled and motivated professionals with strong expertise in payment processing and ISO 20022 standards. If you meet the requirements below, apply early as positions are limited. Key Responsibilities Gather and analyze business requir…",,,,,https://www.adzuna.in/details/5809616632?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-07-22T00:39:38.000Z,,business-analyst-9,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:33.430Z,2026-07-24T09:18:33.430Z,0,business analyst|sisco jobs|ttti taramani chennai,,5809616632,2026-07-24T09:18:33.428Z
6a632de91086448c954a523d,Business Analyst,VDart Software Services Pvt. Ltd.,"Karaikal, Puducherry",,,,"Job Summary We are looking for a Business Analyst to support the planning, documentation, and successful execution of AI-driven product initiatives. The ideal candidate will work closely with business stakeholders, the Product Owner, Project Manager, and engineering teams to gather requirements, document business processes, and ensure alignment between business needs and technical implementation. Key Responsibilities Gather, analyze, and document business and functional requirements. Prepare Bu…",,,,,https://www.adzuna.in/details/5805094962?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-07-17T23:26:32.000Z,,business-analyst-10,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:33.759Z,2026-07-24T09:18:33.759Z,0,business analyst|vdart software services pvt ltd|karaikal puducherry,,5805094962,2026-07-24T09:18:33.758Z
6a632dea1086448c954a524a,Business Analyst,Distinction Dev,"Navrangpura, Ahmedabad",,Full-time,,"Job Title - Business Analyst ( 2-5 Yrs of Experience ) Office Location -202, 3rd Eye II, Opposite Parimal Garden, Panchavati Road, Chimanlal Girdharlal Rd, Ahmedabad, Gujarat 380009 Duration & Type of Employment - Full Time Work Style - Hybrid In-office days - 3 days a week Relocation - Candidate must be willing to relocate to Ahmedabad, GJ, with reasonable notice. Immediate Joiner preferable Requirements We're looking for a seasoned analyst with a knack to find out what happens inside systems,…",,,,,https://www.adzuna.in/details/5799081438?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-07-14T02:30:29.000Z,,business-analyst-11,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:34.136Z,2026-07-24T09:18:34.136Z,0,business analyst|distinction dev|navrangpura ahmedabad,,5799081438,2026-07-24T09:18:34.134Z
6a632dea1086448c954a5258,Business Analyst,Infotel UK,India,,,,"The PCM Business Analyst is expected to have experience in some of the following functional areas: · Payments engine and clearing ( At least one) : o Payment engines o SWIFT (MT/MX Messages), ISO 20022 o Regulatory Clearing & Settlement applications o Instant Payments · Compliance Frameworks: Anti‑Money‑Laundering (AML), Sanctions Screening ( Optional) · Core banking applications ( Optional) · Treasury management ( Optional) The role involves collaborating with various stakeholders mainly busin…",,,,,https://www.adzuna.in/details/5758364393?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-06-10T16:21:44.000Z,,business-analyst-12,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:34.548Z,2026-07-24T09:18:34.548Z,0,business analyst|infotel uk|india,,5758364393,2026-07-24T09:18:34.547Z
6a632dea1086448c954a5267,Business Analyst,"Opalforce, Inc.","Bangalore, Karnataka",,Full-time,,"About the Job: Opalforce is hiring Mechanical Design Engineers Key Responsibilities: Create requirements and specifications for business solutions Conduct business analysis and research to identify opportunities for improvement Consult with key stakeholders to determine business objectives and success factors Collaborate with team members to collect, analyze, and evaluate information from multiple sources including Present findings and recommendations to stakeholders Write and document business…",,,,,https://www.adzuna.in/details/4725867393?utm_medium=api&utm_source=9a0b3cea,,adzuna,2024-06-07T16:37:08.000Z,,business-analyst-13,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:34.975Z,2026-07-24T09:18:34.975Z,0,business analyst|opalforce inc|bangalore karnataka,,4725867393,2026-07-24T09:18:34.974Z
6a632deb1086448c954a5277,Business Analyst,Egon Zehnder,India,,Full-time,,"The Company Egon Zehnder is trusted advisor to many of the world’s most respected organizations and a leading Executive Search firm, with more than 600 consultants and 69 offices in 41 countries spanning Europe, the Americas, Asia Pacific, the Middle East and Africa. Our clients range from the largest corporations to emerging growth companies, government and regulatory bodies, and major educational and cultural institutions. The firm is a private partnership which allows us to operate independe…",,,,,https://www.adzuna.in/details/5774786002?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-06-24T18:32:43.000Z,,business-analyst-14,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:35.458Z,2026-07-24T09:18:35.458Z,0,business analyst|egon zehnder|india,,5774786002,2026-07-24T09:18:35.456Z
6a632deb1086448c954a5288,Business Analyst,Eurofins GSC IT DC,"Bangalore, Karnataka",,,,"Job Description Job Title: Analyst Work Location: Bangalore Shift timings: 8.00am to 5.00pm OR 12.00pm to 9.00pm IST Work mode: Hybrid - 3 Days office Job Description: Requirements Gathering & Analysis: Experience - 9 to 12years Collaborate with regional business units to capture functional and non-functional requirements. Analyze existing processes and identify gaps for eLIMS-NG deployment. Stakeholder Management: Act as the primary liaison between business teams, IT, and global NG program tea…",,,,,https://www.adzuna.in/details/5778381990?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-06-27T05:59:24.000Z,,business-analyst-15,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:35.941Z,2026-07-24T09:18:35.941Z,0,business analyst|eurofins gsc it dc|bangalore karnataka,,5778381990,2026-07-24T09:18:35.940Z
6a632dec1086448c954a529a,Business Analyst,Acumatica,India,,,,"Job Description • Collaborate closely with Product Managers, Developers, QA Engineers, Customers, and Partners to identify, analyse, and prioritize business requirements. • Translate business needs into detailed Functional Specifications, User Stories, workflows, use cases, and process documentation. • Coordinate feature delivery across cross-functional teams, ensuring alignment with scope, timelines, and quality standards. • Define acceptance criteria, support testing efforts, and validate com…",,,,,https://www.adzuna.in/details/5778381866?utm_medium=api&utm_source=9a0b3cea,,adzuna,2026-06-27T05:59:23.000Z,,business-analyst-16,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:36.453Z,2026-07-24T09:18:36.453Z,0,business analyst|acumatica|india,,5778381866,2026-07-24T09:18:36.452Z
6a632dec1086448c954a529d,Manual Tester - LOS/LMS,AQM Technologies,"Mumbai, Maharashtra",,,,"Job Title: Manual Tester – LOS/LMS Experience: 2–10 Years Location: Mumbai (Onsite) Notice Period: Immediate to 15 Days Preferred only Job Description We are looking for an experienced Manual Tester with strong expertise in the Banking Domain , specifically in LOS (Loan Origination System) and LMS (Loan Management System) . The candidate should have hands-on experience in testing end-to-end loan lifecycle applications, preparing test scenarios, executing test cases, and coordinating with busine…",,,,,https://www.adzuna.in/land/ad/5808131609?se=mLxDnUCH8RGlu8FcJJTwKw&utm_medium=api&utm_source=9a0b3cea&v=11A215CEE34220B5C55DEB34804B9E259757A422,,adzuna,2026-07-20T18:27:39.000Z,,manual-tester-los-lms,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:36.517Z,2026-07-24T09:18:36.517Z,0,manual tester los lms|aqm technologies|mumbai maharashtra,,5808131609,2026-07-24T09:18:36.515Z
6a632dec1086448c954a52a0,Subject Matter Expert (SME) / Business Development Executive (BDE) – Logistics & TOS,Tesseract Technolabs,"Ahmedabad, Gujarat",,Full-time,,"About the Role We are looking for an experienced Business Development Executive (BDE) / Subject Matter Expert (SME) with strong domain expertise in Logistics, Freight Forwarding, Shipping, Port Operations, or Terminal Operating Systems (TOS) . This role is ideal for professionals who understand real-world logistics operations and can bridge the gap between business users and software development teams. You will work closely with product managers, business analysts, UI/UX designers, developers, …",,,,,https://www.adzuna.in/land/ad/5812352221?se=mLxDnUCH8RGlu8FcJJTwKw&utm_medium=api&utm_source=9a0b3cea&v=9BBC2E025E113E98B21254078954D84969BFB084,,adzuna,2026-07-23T18:56:14.000Z,,subject-matter-expert-sme-business-development-executive-bde-logistics-tos,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:36.582Z,2026-07-24T09:18:36.582Z,0,subject matter expert sme business development executive bde logistics tos|tesseract technolabs|ahmedabad gujarat,,5812352221,2026-07-24T09:18:36.581Z
6a632ded1086448c954a52b3,Business Analyst,Lincode Labs India Pvt Ltd,"Bangalore, Karnataka",,Full-time,,"Job Description: Business Analyst (Job Code: BNSAN1) No of Positions: 2 Purpose of Position: Requirements management is one of the core skills of business analysts. Developing technical solutions to business problems, or to advance a company’s sales efforts, begins with defining, analyzing and documenting requirements. Managing requirements at the project level can help fulfill business needs. Skilled business analysts also use requirements to drive the design or review of test cases, process c…",,,,"₹4,00,000 – ₹8,00,000",https://www.adzuna.in/details/1509166858?utm_medium=api&utm_source=9a0b3cea,,adzuna,2020-03-31T19:47:07.000Z,,business-analyst-17,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:37.145Z,2026-07-24T09:18:37.145Z,0,business analyst|lincode labs india pvt ltd|bangalore karnataka,,1509166858,2026-07-24T09:18:37.144Z
6a632ded1086448c954a52c7,Business Analyst,ProPMO Services Private Limited,"Bangalore, Karnataka",,Full-time,,"Hiring: Business Analyst – General / Motor Insurance Domain  Location: Bangalore, Walton Road  Experience: 4-5 years in the General Insurance Industry (Motor Insurance vertical) We are looking for a Business Analyst with expertise in Motor Insurance to join our team. If you have a strong understanding of the insurance sector and analytical skills, we’d love to connect! Skills:- Business Analysis, General Insurance and Business Analyst",,,,"₹4,00,000 – ₹8,00,000",https://www.adzuna.in/details/5040689008?utm_medium=api&utm_source=9a0b3cea,,adzuna,2025-02-07T12:24:34.000Z,,business-analyst-18,in-review,,,false,0,,,,,1,,,,,,,,,,,,,false,2026-07-24T09:18:37.826Z,2026-07-24T09:18:37.826Z,0,business analyst|propmo services private limited|bangalore karnataka,,5040689008,2026-07-24T09:18:37.825Z
